rel_path,abs_path,ext,size_bytes,mtime_utc,pages_total,pages_ocrd,converted_md,ocr_text,doi,isbn,status,error
Review/Unreadable/2006 - report [5].docx - 2006 - report [5].docx.docx - 2006 - report [5].docx - 2006 - report [5].docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2006 - report [5].docx - 2006 - report [5].docx.docx - 2006 - report [5].docx - 2006 - report [5].docx.docx.docx,.docx,35934,2026-01-25T21:43:32+00:00,0,,converted_ocr/Review/Unreadable/2006 - report [5].docx - 2006 - report [5].docx.docx - 2006 - report [5].docx - 2006 - report [5].docx.docx.docx.md,,,,ok,
Review/Unreadable/2006 - report [6].docx - 2006 - report [6].docx.docx - 2006 - report [6].docx - 2006 - report [6].docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2006 - report [6].docx - 2006 - report [6].docx.docx - 2006 - report [6].docx - 2006 - report [6].docx.docx.docx,.docx,26336,2026-01-24T17:05:26+00:00,0,,converted_ocr/Review/Unreadable/2006 - report [6].docx - 2006 - report [6].docx.docx - 2006 - report [6].docx - 2006 - report [6].docx.docx.docx.md,,,,ok,
Review/Unreadable/2006 - report.docx - 2006 - report.docx.docx - 2006 - report.docx - 2006 - report.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2006 - report.docx - 2006 - report.docx.docx - 2006 - report.docx - 2006 - report.docx.docx.docx,.docx,28829,2026-01-25T18:11:04+00:00,0,,converted_ocr/Review/Unreadable/2006 - report.docx - 2006 - report.docx.docx - 2006 - report.docx - 2006 - report.docx.docx.docx.md,,,,ok,
Review/Unreadable/2006 - The Meanings of Magic.pdf - 2006 - The Meanings of Magic.pdf.pdf - 2006 - The Meanings of Magic.pdf - 2006 - The Meanings of Magic.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2006 - The Meanings of Magic.pdf - 2006 - The Meanings of Magic.pdf.pdf - 2006 - The Meanings of Magic.pdf - 2006 - The Meanings of Magic.pdf.pdf.pdf,.pdf,141269,2026-02-10T06:31:28+00:00,0,,converted_ocr/Review/Unreadable/2006 - The Meanings of Magic.pdf - 2006 - The Meanings of Magic.pdf.pdf - 2006 - The Meanings of Magic.pdf - 2006 - The Meanings of Magic.pdf.pdf.pdf.md,,10.1353/mrw.0.0052,,ok,
Review/Unreadable/2007 - ARS Final Hedstrom Ylikoski.pdf - 2007 - ARS Final Hedstrom Ylikoski.pdf.pdf - 2007 - ARS Final Hedstrom Ylikoski.pdf - 2007 - ARS Final Hedstrom Ylikoski.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2007 - ARS Final Hedstrom Ylikoski.pdf - 2007 - ARS Final Hedstrom Ylikoski.pdf.pdf - 2007 - ARS Final Hedstrom Ylikoski.pdf - 2007 - ARS Final Hedstrom Ylikoski.pdf.pdf.pdf,.pdf,506637,2026-02-09T20:24:02+00:00,0,,converted_ocr/Review/Unreadable/2007 - ARS Final Hedstrom Ylikoski.pdf - 2007 - ARS Final Hedstrom Ylikoski.pdf.pdf - 2007 - ARS Final Hedstrom Ylikoski__07d8d76d192b.md,,,,ok,
Review/Unreadable/2007 - audit_or_assessment.docx - 2007 - audit_or_assessment.docx.docx - 2007 - audit_or_assessment.docx - 2007 - audit_or_assessment.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2007 - audit_or_assessment.docx - 2007 - audit_or_assessment.docx.docx - 2007 - audit_or_assessment.docx - 2007 - audit_or_assessment.docx.docx.docx,.docx,38111,2026-02-08T03:53:42+00:00,0,,converted_ocr/Review/Unreadable/2007 - audit_or_assessment.docx - 2007 - audit_or_assessment.docx.docx - 2007 - audit_or_assessment.docx - 2007 - audit_or_assessment.docx.docx.docx.md,,,,ok,
Review/Unreadable/2007 - Journal of Humanistic Psychology.pdf - 2007 - Journal of Humanistic Psychology.pdf.pdf - 2007 - Journal of Humanistic Psychology.pdf - 2007 - Journal of Humanistic Psychology.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2007 - Journal of Humanistic Psychology.pdf - 2007 - Journal of Humanistic Psychology.pdf.pdf - 2007 - Journal of Humanistic Psychology.pdf - 2007 - Journal of Humanistic Psychology.pdf.pdf.pdf,.pdf,437723,2021-04-29T21:26:06+00:00,0,,converted_ocr/Review/Unreadable/2007 - Journal of Humanistic Psychology.pdf - 2007 - Journal of Humanistic Psychology.pdf.pdf - 2007 - Journal of Humani__7391712da79a.md,,10.1177/0022167818762916;10.1177/0022167820917484;10.1177/0022167820918691;10.1177/0022167820938612;10.1177/1468794120985676;10.1177/2043610619900518,,ok,
Review/Unreadable/2007 - journal_article.docx - 2007 - journal_article.docx.docx - 2007 - journal_article.docx - 2007 - journal_article.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2007 - journal_article.docx - 2007 - journal_article.docx.docx - 2007 - journal_article.docx - 2007 - journal_article.docx.docx.docx,.docx,35784,2026-01-19T07:08:10+00:00,0,,converted_ocr/Review/Unreadable/2007 - journal_article.docx - 2007 - journal_article.docx.docx - 2007 - journal_article.docx - 2007 - journal_article.docx.docx.docx.md,,,,ok,
Review/Unreadable/2007 - notes_or_journal.docx - 2007 - notes_or_journal.docx.docx - 2007 - notes_or_journal.docx - 2007 - notes_or_journal.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2007 - notes_or_journal.docx - 2007 - notes_or_journal.docx.docx - 2007 - notes_or_journal.docx - 2007 - notes_or_journal.docx.docx.docx,.docx,43984,2025-08-12T03:37:48+00:00,0,,converted_ocr/Review/Unreadable/2007 - notes_or_journal.docx - 2007 - notes_or_journal.docx.docx - 2007 - notes_or_journal.docx - 2007 - notes_or_journal.docx.docx.docx.md,,,,ok,
Review/Unreadable/2007 - policy_or_guidance.docx - 2007 - policy_or_guidance.docx.docx - 2007 - policy_or_guidance.docx - 2007 - policy_or_guidance.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2007 - policy_or_guidance.docx - 2007 - policy_or_guidance.docx.docx - 2007 - policy_or_guidance.docx - 2007 - policy_or_guidance.docx.docx.docx,.docx,31238,2026-02-06T04:45:28+00:00,0,,converted_ocr/Review/Unreadable/2007 - policy_or_guidance.docx - 2007 - policy_or_guidance.docx.docx - 2007 - policy_or_guidance.docx - 2007 - policy_or_guidance.docx.docx.docx.md,,,,ok,
"Review/Unreadable/2007 - Texte_Paille_27,2-final2.doc.pdf - 2007 - Texte_Paille_27,2-final2.doc.pdf.pdf - 2007 - Texte_Paille_27,2-final2.doc.pdf - 2007 - Texte_Paille_27,2-final2.doc.pdf.pdf.pdf","/mnt/d/LIBRARY/Review/Unreadable/2007 - Texte_Paille_27,2-final2.doc.pdf - 2007 - Texte_Paille_27,2-final2.doc.pdf.pdf - 2007 - Texte_Paille_27,2-final2.doc.pdf - 2007 - Texte_Paille_27,2-final2.doc.pdf.pdf.pdf",.pdf,193821,2026-02-26T22:00:48+00:00,0,,"converted_ocr/Review/Unreadable/2007 - Texte_Paille_27,2-final2.doc.pdf - 2007 - Texte_Paille_27,2-final2.doc.pdf.pdf - 2007 - Texte_Paille_27,2-final2.__0233908b2393.md",,,,ok,
Review/Unreadable/2008 - book_chapter.docx - 2008 - book_chapter.docx.docx - 2008 - book_chapter.docx - 2008 - book_chapter.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2008 - book_chapter.docx - 2008 - book_chapter.docx.docx - 2008 - book_chapter.docx - 2008 - book_chapter.docx.docx.docx,.docx,34885,2025-04-26T13:37:16+00:00,0,,converted_ocr/Review/Unreadable/2008 - book_chapter.docx - 2008 - book_chapter.docx.docx - 2008 - book_chapter.docx - 2008 - book_chapter.docx.docx.docx.md,,,,ok,
Review/Unreadable/2008 - Journal of the American Academy of Religion.docx - 2008 - Journ - 2008 - Journal of the American Academy of Religion.docx - 2008 - Journal of the American Academy of Religion.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2008 - Journal of the American Academy of Religion.docx - 2008 - Journ - 2008 - Journal of the American Academy of Religion.docx - 2008 - Journal of the American Academy of Religion.docx.docx.docx,.docx,69639,2025-04-21T04:11:56+00:00,0,,converted_ocr/Review/Unreadable/2008 - Journal of the American Academy of Religion.docx - 2008 - Journ - 2008 - Journal of the American Academy of Relig__4d5bd7f6bbfa.md,,10.1086/588263,,ok,
Review/Unreadable/2008 - Martin Lepage - Microsoft Word-Dokument.doc - 2008 - Martin Lep - 2008 - Martin Lepage - Microsoft Word-Dokument.doc - 2008 - Martin Lepage - Microsoft Word-Dokument.doc.doc.doc,/mnt/d/LIBRARY/Review/Unreadable/2008 - Martin Lepage - Microsoft Word-Dokument.doc - 2008 - Martin Lep - 2008 - Martin Lepage - Microsoft Word-Dokument.doc - 2008 - Martin Lepage - Microsoft Word-Dokument.doc.doc.doc,.doc,29696,2012-05-23T19:10:06+00:00,0,,converted_ocr/Review/Unreadable/2008 - Martin Lepage - Microsoft Word-Dokument.doc - 2008 - Martin Lep - 2008 - Martin Lepage - Microsoft Word-Dokument.__ebb7703e51a4.md,,,,ok,
Review/Unreadable/2008 - report.pdf - 2008 - report.pdf.pdf - 2008 - report.pdf - 2008 - report.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2008 - report.pdf - 2008 - report.pdf.pdf - 2008 - report.pdf - 2008 - report.pdf.pdf.pdf,.pdf,153352,2017-10-17T23:33:48+00:00,0,,converted_ocr/Review/Unreadable/2008 - report.pdf - 2008 - report.pdf.pdf - 2008 - report.pdf - 2008 - report.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2008 - Things I Do Are Manifestations of Love.pdf - 2008 - Things I Do - 2008 - Things I Do Are Manifestations of Love.pdf - 2008 - Things I Do Are Manifestations of Love.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2008 - Things I Do Are Manifestations of Love.pdf - 2008 - Things I Do - 2008 - Things I Do Are Manifestations of Love.pdf - 2008 - Things I Do Are Manifestations of Love.pdf.pdf.pdf,.pdf,206643,2017-04-10T20:13:10+00:00,0,,converted_ocr/Review/Unreadable/2008 - Things I Do Are Manifestations of Love.pdf - 2008 - Things I Do - 2008 - Things I Do Are Manifestations of Love.p__783d6956fc62.md,,,,ok,
Review/Unreadable/2009 - book_chapter.pdf - 2009 - book_chapter.pdf.pdf - 2009 - book_chapter.pdf - 2009 - book_chapter.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2009 - book_chapter.pdf - 2009 - book_chapter.pdf.pdf - 2009 - book_chapter.pdf - 2009 - book_chapter.pdf.pdf.pdf,.pdf,806581,2026-02-19T14:17:24+00:00,0,,converted_ocr/Review/Unreadable/2009 - book_chapter.pdf - 2009 - book_chapter.pdf.pdf - 2009 - book_chapter.pdf - 2009 - book_chapter.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2009 - JourNal of.pdf - 2009 - JourNal of.pdf.pdf - 2009 - JourNal of.pdf - 2009 - JourNal of.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2009 - JourNal of.pdf - 2009 - JourNal of.pdf.pdf - 2009 - JourNal of.pdf - 2009 - JourNal of.pdf.pdf.pdf,.pdf,252516,2026-02-09T21:48:24+00:00,0,,converted_ocr/Review/Unreadable/2009 - JourNal of.pdf - 2009 - JourNal of.pdf.pdf - 2009 - JourNal of.pdf - 2009 - JourNal of.pdf.pdf.pdf.md,,10.5117/CMS2013.1.KAUN,,ok,
Review/Unreadable/2009 - legal_or_contract [2].docx - 2009 - legal_or_contract [2].docx.docx - 2009 - legal_or_contract [2].docx - 2009 - legal_or_contract [2].docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2009 - legal_or_contract [2].docx - 2009 - legal_or_contract [2].docx.docx - 2009 - legal_or_contract [2].docx - 2009 - legal_or_contract [2].docx.docx.docx,.docx,2726567,2025-04-21T05:38:48+00:00,0,,converted_ocr/Review/Unreadable/2009 - legal_or_contract [2].docx - 2009 - legal_or_contract [2].docx.docx - 2009 - legal_or_contract [2].docx - 2009 - legal_or_contract [2].docx.docx.docx.md,,,,ok,
Review/Unreadable/2009 - legal_or_contract [3].docx - 2009 - legal_or_contract [3].docx.docx - 2009 - legal_or_contract [3].docx - 2009 - legal_or_contract [3].docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2009 - legal_or_contract [3].docx - 2009 - legal_or_contract [3].docx.docx - 2009 - legal_or_contract [3].docx - 2009 - legal_or_contract [3].docx.docx.docx,.docx,641423,2025-10-05T06:56:48+00:00,0,,converted_ocr/Review/Unreadable/2009 - legal_or_contract [3].docx - 2009 - legal_or_contract [3].docx.docx - 2009 - legal_or_contract [3].docx - 2009 - legal_or_contract [3].docx.docx.docx.md,,,,ok,
Review/Unreadable/2009 - legal_or_contract.docx - 2009 - legal_or_contract.docx.docx - 2009 - legal_or_contract.docx - 2009 - legal_or_contract.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2009 - legal_or_contract.docx - 2009 - legal_or_contract.docx.docx - 2009 - legal_or_contract.docx - 2009 - legal_or_contract.docx.docx.docx,.docx,2726625,2025-04-21T05:48:26+00:00,0,,converted_ocr/Review/Unreadable/2009 - legal_or_contract.docx - 2009 - legal_or_contract.docx.docx - 2009 - legal_or_contract.docx - 2009 - legal_or_contract.docx.docx.docx.md,,,,ok,
Review/Unreadable/2009 - thesis_or_dissertation.docx - 2009 - thesis_or_dissertation.docx.docx - 2009 - thesis_or_dissertation.docx - 2009 - thesis_or_dissertation.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2009 - thesis_or_dissertation.docx - 2009 - thesis_or_dissertation.docx.docx - 2009 - thesis_or_dissertation.docx - 2009 - thesis_or_dissertation.docx.docx.docx,.docx,37165,2025-04-20T15:54:36+00:00,0,,converted_ocr/Review/Unreadable/2009 - thesis_or_dissertation.docx - 2009 - thesis_or_dissertation.docx.docx - 2009 - thesis_or_dissertation.docx - 2009 - thesis_or_dissertation.docx.docx.docx.md,,,,ok,
Review/Unreadable/2010 - bibliography.docx - 2010 - bibliography.docx.docx - 2010 - bibliography.docx - 2010 - bibliography.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2010 - bibliography.docx - 2010 - bibliography.docx.docx - 2010 - bibliography.docx - 2010 - bibliography.docx.docx.docx,.docx,40937,2025-04-16T01:05:08+00:00,0,,converted_ocr/Review/Unreadable/2010 - bibliography.docx - 2010 - bibliography.docx.docx - 2010 - bibliography.docx - 2010 - bibliography.docx.docx.docx.md,,,,ok,
Review/Unreadable/2010 - book_chapter.docx - 2010 - book_chapter.docx.docx - 2010 - book_chapter.docx - 2010 - book_chapter.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2010 - book_chapter.docx - 2010 - book_chapter.docx.docx - 2010 - book_chapter.docx - 2010 - book_chapter.docx.docx.docx,.docx,41114,2026-02-24T00:40:46+00:00,0,,converted_ocr/Review/Unreadable/2010 - book_chapter.docx - 2010 - book_chapter.docx.docx - 2010 - book_chapter.docx - 2010 - book_chapter.docx.docx.docx.md,,,,ok,
Review/Unreadable/2010 - Lepage 5.pdf - 2010 - Lepage 5.pdf.pdf - 2010 - Lepage 5.pdf - 2010 - Lepage 5.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2010 - Lepage 5.pdf - 2010 - Lepage 5.pdf.pdf - 2010 - Lepage 5.pdf - 2010 - Lepage 5.pdf.pdf.pdf,.pdf,19056,2017-10-18T03:57:04+00:00,0,,converted_ocr/Review/Unreadable/2010 - Lepage 5.pdf - 2010 - Lepage 5.pdf.pdf - 2010 - Lepage 5.pdf - 2010 - Lepage 5.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2010 - Liste des comites d'evaluation 2009-2010 _Annexe 1_.doc - repor - 2010 - Liste des comites d'evaluation 2009-2010 _Annexe 1_.doc - report.pdf - 2010 - Liste des comites d'evaluation 2009-2010 _Annexe 1_.pdf,/mnt/d/LIBRARY/Review/Unreadable/2010 - Liste des comites d'evaluation 2009-2010 _Annexe 1_.doc - repor - 2010 - Liste des comites d'evaluation 2009-2010 _Annexe 1_.doc - report.pdf - 2010 - Liste des comites d'evaluation 2009-2010 _Annexe 1_.pdf,.pdf,28876,2016-09-26T16:21:04+00:00,0,,converted_ocr/Review/Unreadable/2010 - Liste des comites d'evaluation 2009-2010 _Annexe 1_.doc - repor - 2010 - Liste des comites d'evaluation 2009-2010__f6b6066b093d.md,,,,ok,
Review/Unreadable/2010 - Martin Lepage - thesis_or_dissertation_1.pdf - 2010 - Martin Le - 2010 - Martin Lepage - thesis_or_dissertation_1.pdf - 2010 - Martin Lepage - thesis_or_dissertation_1.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2010 - Martin Lepage - thesis_or_dissertation_1.pdf - 2010 - Martin Le - 2010 - Martin Lepage - thesis_or_dissertation_1.pdf - 2010 - Martin Lepage - thesis_or_dissertation_1.pdf.pdf.pdf,.pdf,561759,2025-04-20T23:59:36+00:00,0,,converted_ocr/Review/Unreadable/2010 - Martin Lepage - thesis_or_dissertation_1.pdf - 2010 - Martin Le - 2010 - Martin Lepage - thesis_or_dissertation_1__aa1a6a9b1630.md,,,,ok,
Review/Unreadable/2010 - policy_or_guidance.pdf - 2010 - policy_or_guidance.pdf.pdf - 2010 - policy_or_guidance.pdf - 2010 - policy_or_guidance.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2010 - policy_or_guidance.pdf - 2010 - policy_or_guidance.pdf.pdf - 2010 - policy_or_guidance.pdf - 2010 - policy_or_guidance.pdf.pdf.pdf,.pdf,1409929,2026-02-17T07:59:10+00:00,0,,converted_ocr/Review/Unreadable/2010 - policy_or_guidance.pdf - 2010 - policy_or_guidance.pdf.pdf - 2010 - policy_or_guidance.pdf - 2010 - policy_or_guidance.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2010 - Studies in Religion Sciences Religieuses.pdf - 2010 - Studies i - 2010 - Studies in Religion Sciences Religieuses.pdf - 2010 - Studies in Religion Sciences Religieuses.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2010 - Studies in Religion Sciences Religieuses.pdf - 2010 - Studies i - 2010 - Studies in Religion Sciences Religieuses.pdf - 2010 - Studies in Religion Sciences Religieuses.pdf.pdf.pdf,.pdf,7150320,2017-10-05T23:18:08+00:00,0,,converted_ocr/Review/Unreadable/2010 - Studies in Religion Sciences Religieuses.pdf - 2010 - Studies i - 2010 - Studies in Religion Sciences Religieuses__4c476abacf69.md,,10.1002/9781444301106;10.1080/15299711003609724;10.1093/acprof:oso/978019;10.1093/acprof:oso/9780198;10.1111/j.1749;10.1177/0008429817710971;10.1558/pome;10.1558/pome.v15i1;10.7202/1007804ar,9781444301106,ok,
Review/Unreadable/2010 - Studies in Religion Sciences Religieuses_1.pdf - 2010 - Studies - 2010 - Studies in Religion Sciences Religieuses_1.pdf - 2010 - Studies in Religion Sciences Religieuses_1.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2010 - Studies in Religion Sciences Religieuses_1.pdf - 2010 - Studies - 2010 - Studies in Religion Sciences Religieuses_1.pdf - 2010 - Studies in Religion Sciences Religieuses_1.pdf.pdf.pdf,.pdf,405761,2017-06-21T12:16:58+00:00,0,,converted_ocr/Review/Unreadable/2010 - Studies in Religion Sciences Religieuses_1.pdf - 2010 - Studies - 2010 - Studies in Religion Sciences Religieuses__463ab036fda6.md,,10.1080/15299711003609724;10.1177/0966735005051952;10.1253/mrw.0.0052;10.1558/pome.v12i2.159,,ok,
"Review/Unreadable/2011 - Martin Lepage - Martin Lepages research statement for the Depar - 2011 - Martin Lepage - Martin Lepages research statement for the Department of Sociology, Loyola University Chica - thesis_or_dissertati.pdf","/mnt/d/LIBRARY/Review/Unreadable/2011 - Martin Lepage - Martin Lepages research statement for the Depar - 2011 - Martin Lepage - Martin Lepages research statement for the Department of Sociology, Loyola University Chica - thesis_or_dissertati.pdf",.pdf,104847,2017-10-17T21:04:52+00:00,0,,converted_ocr/Review/Unreadable/2011 - Martin Lepage - Martin Lepages research statement for the Depar - 2011 - Martin Lepage - Martin Lepages research__4cb91d672971.md,,,,ok,
"Review/Unreadable/2011 - Martin Lepage - Martin Lepages statement of research achievemen - 2011 - Martin Lepage - Martin Lepages statement of research achievements, Assistant Professor - thesis_or_dissertation.pdf - 2011 - Mart.pdf","/mnt/d/LIBRARY/Review/Unreadable/2011 - Martin Lepage - Martin Lepages statement of research achievemen - 2011 - Martin Lepage - Martin Lepages statement of research achievements, Assistant Professor - thesis_or_dissertation.pdf - 2011 - Mart.pdf",.pdf,107244,2017-10-05T23:57:12+00:00,0,,converted_ocr/Review/Unreadable/2011 - Martin Lepage - Martin Lepages statement of research achievemen - 2011 - Martin Lepage - Martin Lepages statement__ffac06894fea.md,,,,ok,
Review/Unreadable/2011 - Martin Lepage - thesis_or_dissertation.pdf - 2011 - Martin Lepa - 2011 - Martin Lepage - thesis_or_dissertation.pdf - 2011 - Martin Lepage - thesis_or_dissertation.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2011 - Martin Lepage - thesis_or_dissertation.pdf - 2011 - Martin Lepa - 2011 - Martin Lepage - thesis_or_dissertation.pdf - 2011 - Martin Lepage - thesis_or_dissertation.pdf.pdf.pdf,.pdf,625519,2017-10-17T21:31:28+00:00,0,,converted_ocr/Review/Unreadable/2011 - Martin Lepage - thesis_or_dissertation.pdf - 2011 - Martin Lepa - 2011 - Martin Lepage - thesis_or_dissertation.p__0372913c0636.md,,,,ok,
Review/Unreadable/2011 - policy_or_guidance.docx - 2011 - policy_or_guidance.docx.docx - 2011 - policy_or_guidance.docx - 2011 - policy_or_guidance.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2011 - policy_or_guidance.docx - 2011 - policy_or_guidance.docx.docx - 2011 - policy_or_guidance.docx - 2011 - policy_or_guidance.docx.docx.docx,.docx,29352,2025-08-07T00:06:48+00:00,0,,converted_ocr/Review/Unreadable/2011 - policy_or_guidance.docx - 2011 - policy_or_guidance.docx.docx - 2011 - policy_or_guidance.docx - 2011 - policy_or_guidance.docx.docx.docx.md,,,,ok,
Review/Unreadable/2011 - report.doc - 2011 - report.doc.doc - 2011 - report.doc - 2011 - report.doc.doc.doc,/mnt/d/LIBRARY/Review/Unreadable/2011 - report.doc - 2011 - report.doc.doc - 2011 - report.doc - 2011 - report.doc.doc.doc,.doc,87552,2013-12-02T16:05:42+00:00,0,,converted_ocr/Review/Unreadable/2011 - report.doc - 2011 - report.doc.doc - 2011 - report.doc - 2011 - report.doc.doc.doc.md,,,,ok,
Review/Unreadable/2011 - report.docx - 2011 - report.docx.docx - 2011 - report.docx - 2011 - report.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2011 - report.docx - 2011 - report.docx.docx - 2011 - report.docx - 2011 - report.docx.docx.docx,.docx,41576,2026-01-20T06:50:48+00:00,0,,converted_ocr/Review/Unreadable/2011 - report.docx - 2011 - report.docx.docx - 2011 - report.docx - 2011 - report.docx.docx.docx.md,,,,ok,
Review/Unreadable/2012 - book_or_monograph.pdf - 2012 - book_or_monograph.pdf.pdf - 2012 - book_or_monograph.pdf - 2012 - book_or_monograph.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2012 - book_or_monograph.pdf - 2012 - book_or_monograph.pdf.pdf - 2012 - book_or_monograph.pdf - 2012 - book_or_monograph.pdf.pdf.pdf,.pdf,6790086,2026-02-17T07:56:56+00:00,0,,converted_ocr/Review/Unreadable/2012 - book_or_monograph.pdf - 2012 - book_or_monograph.pdf.pdf - 2012 - book_or_monograph.pdf - 2012 - book_or_monograph.pdf.pdf.pdf.md,,10.4309/jgi.2005.15.4,,ok,
