topic,normalized_stem,local_paths,drive_match,reason
pharos,02 product boundaries and naming,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/docs/specs/com-aur/02-product-boundaries-and-naming.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,02 sop repartiteur,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/excavation-lavoie/02-sop-repartiteur-v1.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/sos-plomberie/02-sop-repartiteur-v1.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/excavation-lavoie/02-sop-repartiteur-v1.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/sos-plomberie/02-sop-repartiteur-v1.pdf,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,03 aurora file intake module,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/docs/specs/com-aur/03-aurora-file-intake-module.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,03 quantitative evidence gap packet,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/99_SUBMISSION_PACKAGE/Downloads Intake 2026-03-29/PHAROS_EVIDENTIARY_GAP_CLOSURE_2026-03-28/output/03_QUANTITATIVE_EVIDENCE_GAP_PACKET.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,03 routing and ownership,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/docs/specs/pharos-command-layer/03-routing-and-ownership.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,03 sop dictee terrain,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/excavation-lavoie/03-sop-dictee-terrain-v1.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/sos-plomberie/03-sop-dictee-terrain-v1.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/excavation-lavoie/03-sop-dictee-terrain-v1.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/sos-plomberie/03-sop-dictee-terrain-v1.pdf,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,03 topology continuity and coupling explainer,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/03_CONTINUITY_COUPLING_TOPOLOGY_AND_NONCONVERGENCE/03_TOPOLOGY_CONTINUITY_AND_COUPLING_EXPLAINER.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,03 topology nonconvergence governance note,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/03_CONTINUITY_COUPLING_TOPOLOGY_AND_NONCONVERGENCE/03_TOPOLOGY_NONCONVERGENCE_GOVERNANCE_NOTE.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,03 topology paper continuity coupling and bounded nonfinality,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/03_CONTINUITY_COUPLING_TOPOLOGY_AND_NONCONVERGENCE/03_TOPOLOGY_PAPER_CONTINUITY_COUPLING_AND_BOUNDED_NONFINALITY.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,03 topology pass chain recursive sequence,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/03_CONTINUITY_COUPLING_TOPOLOGY_AND_NONCONVERGENCE/03_TOPOLOGY_PASS_CHAIN_RECURSIVE_SEQUENCE.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,03 topology summary state,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/03_CONTINUITY_COUPLING_TOPOLOGY_AND_NONCONVERGENCE/03_TOPOLOGY_SUMMARY_STATE.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,03 topology theseus auryn hopf limit map,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/03_CONTINUITY_COUPLING_TOPOLOGY_AND_NONCONVERGENCE/03_TOPOLOGY_THESEUS_AURYN_HOPF_LIMIT_MAP.md || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-ai/frontend/public/03_TOPOLOGY_THESEUS_AURYN_HOPF_LIMIT_MAP.md || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-ai/frontend/build/03_TOPOLOGY_THESEUS_AURYN_HOPF_LIMIT_MAP.md || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/03_TOPOLOGY_THESEUS_AURYN_HOPF_LIMIT_MAP.md || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/03_TOPOLOGY_THESEUS_AURYN_HOPF_LIMIT_MAP.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,04 aurora extraction controls and evidence,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/docs/specs/com-aur/04-aurora-extraction-controls-and-evidence.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,04 checklist quotidienne,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/excavation-lavoie/04-checklist-quotidienne.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/sos-plomberie/04-checklist-quotidienne.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/excavation-lavoie/04-checklist-quotidienne.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/sos-plomberie/04-checklist-quotidienne.pdf,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,04 implementation surface aurorai profile,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/04_IMPLEMENTATION_SURFACES_AND_APP_METHOD_TESTS/04_IMPLEMENTATION_SURFACE_aurorai_PROFILE.md || /home/cerebrhoe/PHAROS-SUITE/artifacts/legacy/04_IMPLEMENTATION_SURFACE_aurorai_PROFILE.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,04 implementation surface compassai profile,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/04_IMPLEMENTATION_SURFACES_AND_APP_METHOD_TESTS/04_IMPLEMENTATION_SURFACE_compassai_PROFILE.md || /home/cerebrhoe/PHAROS-SUITE/artifacts/legacy/04_IMPLEMENTATION_SURFACE_compassai_PROFILE.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,04 implementation surface dr sort profile,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/04_IMPLEMENTATION_SURFACES_AND_APP_METHOD_TESTS/04_IMPLEMENTATION_SURFACE_dr._sort_PROFILE.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,04 implementation surface echo profile,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/04_IMPLEMENTATION_SURFACES_AND_APP_METHOD_TESTS/04_IMPLEMENTATION_SURFACE_echo_PROFILE.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,04 implementation surface govern ai pharos profile,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/04_IMPLEMENTATION_SURFACES_AND_APP_METHOD_TESTS/04_IMPLEMENTATION_SURFACE_govern_ai___pharos_PROFILE.md || /home/cerebrhoe/PHAROS-SUITE/artifacts/legacy/04_IMPLEMENTATION_SURFACE_govern_ai___pharos_PROFILE.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,04 implementation surface lotus profile,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/04_IMPLEMENTATION_SURFACES_AND_APP_METHOD_TESTS/04_IMPLEMENTATION_SURFACE_lotus_PROFILE.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,04 implementation surface scriptorium profile,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/04_IMPLEMENTATION_SURFACES_AND_APP_METHOD_TESTS/04_IMPLEMENTATION_SURFACE_scriptorium_PROFILE.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,04 implementation surfaces overview matrix,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/04_IMPLEMENTATION_SURFACES_AND_APP_METHOD_TESTS/04_IMPLEMENTATION_SURFACES_OVERVIEW_MATRIX.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,04 output packets and contracts,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/docs/specs/pharos-command-layer/04-output-packets-and-contracts.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,04 pharos implementation note,/home/cerebrhoe/PHAROS-SUITE/artifacts/legacy/04_pharos-implementation-note.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 ai governance constitution,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_AI_Governance_Constitution.pdf,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 apex05 worked example,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_APEX05_worked_example_DRAFT.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 apex05 worked example bibliography anchors,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_APEX05_worked_example_bibliography_anchors.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 cross system evidence handoff,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/docs/specs/com-aur/05-cross-system-evidence-handoff.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 pack scripts communication,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/excavation-lavoie/05-pack-scripts-communication.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/sos-plomberie/05-pack-scripts-communication.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/excavation-lavoie/05-pack-scripts-communication.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/sos-plomberie/05-pack-scripts-communication.pdf,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 pharos essay grounded,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_PHAROS_Essay_Grounded.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 pharos from recursive production to governable method,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_PHAROS_From_Recursive_Production_to_Governable_Method.pdf,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 pharos invention disclosure,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_PHAROS_Invention_Disclosure_v12.docx || /mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_PHAROS_Invention_Disclosure_v12.pdf,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 pharos method paper complete,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_PHAROS_method_paper_complete.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 pharos patent readiness review,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_PHAROS_Patent_Readiness_Review.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 pharos phase1 ignition to protocol closure,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_PHAROS_Phase1_Ignition_to_Protocol_Closure.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 pharos phase2 revision distribution and forge,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_PHAROS_Phase2_Revision_Distribution_and_Forge.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 pharos phase3 continuity coupling and bounded nonfinality,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_PHAROS_Phase3_Continuity_Coupling_and_Bounded_Nonfinality.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 pharos recalibration,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_PHAROS_recalibration.docx,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,05 pharos scholarly essay,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/PHASE_3_PHAROS_PROTOCOL_CLOSURE/05_PHAROS_Scholarly_Essay_Draft.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,06 compassai governance engine,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/docs/specs/com-aur/06-compassai-governance-engine.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,06 regles statuts,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/excavation-lavoie/06-regles-statuts.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/sos-plomberie/06-regles-statuts.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/excavation-lavoie/06-regles-statuts.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/sos-plomberie/06-regles-statuts.pdf,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,07 compassai policy deliverables and approval,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/docs/specs/com-aur/07-compassai-policy-deliverables-and-approval.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,07 mode crise,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/excavation-lavoie/07-mode-crise.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/sos-plomberie/07-mode-crise.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/excavation-lavoie/07-mode-crise.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/sos-plomberie/07-mode-crise.pdf,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,08 data lineage storage and recursion,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/docs/specs/com-aur/08-data-lineage-storage-and-recursion.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,08 template rapport intervention,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/excavation-lavoie/08-template-rapport-intervention.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/sos-plomberie/08-template-rapport-intervention.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/excavation-lavoie/08-template-rapport-intervention.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/sos-plomberie/08-template-rapport-intervention.pdf,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,09 regulatory boundaries and localization,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/docs/specs/com-aur/09-regulatory-boundaries-and-localization.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,09 template resume facturation,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/excavation-lavoie/09-template-resume-facturation.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/sos-plomberie/09-template-resume-facturation.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/excavation-lavoie/09-template-resume-facturation.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/sos-plomberie/09-template-resume-facturation.pdf,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,10 release and operations guardrails,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/docs/specs/com-aur/10-release-and-operations-guardrails.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,10 template bloc couts,/home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/excavation-lavoie/10-template-bloc-couts.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/public/projects/projets/sos-plomberie/10-template-bloc-couts.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/excavation-lavoie/10-template-bloc-couts.pdf || /home/cerebrhoe/PHAROS-SUITE/repos/pharos-suite/frontend/build/projects/projets/sos-plomberie/10-template-bloc-couts.pdf,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,2004 title the sealed card protocol mediated l 63099988a98aaefd,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/DATA/PROCESSED/extracted_text/2004_-_Title_The_Sealed_Card_Protocol_Mediated_L__63099988a98aaefd.txt,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,2017 charging objects ritual artistic practice e4c27feecca4b63b,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/DATA/PROCESSED/extracted_text/2017_-_Charging_Objects_Ritual_Artistic_Practice__e4c27feecca4b63b.txt,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,2026 govern ai linkedin calendar,/mnt/c/Users/softinfo/Documents/INTERNAL/AI CONTEXT/AI LEARNING/2026 - Govern AI LinkedIn Calendar.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,49d7f058 1261 4fc1 82b3 f00b37f93e86,/home/cerebrhoe/PHAROS-SUITE/repos/CompassAI/backend/uploads/49d7f058-1261-4fc1-82b3-f00b37f93e86.txt,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,6215c226 39c6 409d 8c43 6cd09eca11f8,/home/cerebrhoe/PHAROS-SUITE/repos/AurorAI/uploads/6215c226-39c6-409d-8c43-6cd09eca11f8.txt,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,90 consolidated app implementation summary,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/90_CONSOLIDATED_FINAL_SYNTHESIS/90_CONSOLIDATED_APP_IMPLEMENTATION_SUMMARY.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,90 consolidated arbitration control memo executable,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/90_CONSOLIDATED_FINAL_SYNTHESIS/90_CONSOLIDATED_ARBITRATION_CONTROL_MEMO_EXECUTABLE.md,,Topical local file has no matching normalized stem on scanned Drive roots.
pharos,90 consolidated architecture tokens and method readability,/mnt/c/Users/softinfo/Documents/PHAROS METHOD REPOSITORY/PHAROS METHOD/90_CONSOLIDATED_FINAL_SYNTHESIS/90_CONSOLIDATED_ARCHITECTURE_TOKENS_AND_METHOD_READABILITY.md,,Topical local file has no matching normalized stem on scanned Drive roots.
